dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1609887600,2021-01-05 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.73,10000,272.38,269.86,272.96,274.83,1021,,,90,3.6,280,0,,,,,90,804,Clouds,overcast clouds,04n
1609891200,2021-01-06 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.5,10000,272.18,269.98,272.96,274.83,1021,,,90,3.1,290,0,,,,,90,804,Clouds,overcast clouds,04n
1609894800,2021-01-06 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.49,10000,272.17,270.43,272.96,274.83,1022,,,90,2.6,290,0,,,,,90,804,Clouds,overcast clouds,04n
1609898400,2021-01-06 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.4,10000,271.96,270.32,272.53,274.83,1022,,,89,2.6,300,0,,,,,90,804,Clouds,overcast clouds,04n
1609902000,2021-01-06 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.13,,272.12,273.13,272.92,274.1,1022,,,92,0.45,0,1.34,,,,,71,803,Clouds,broken clouds,04n
1609905600,2021-01-06 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.13,,272.12,273.13,272.92,273.7,1022,,,92,0.45,323,1.79,,,,,71,803,Clouds,broken clouds,04n
1609909200,2021-01-06 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.13,,272.12,270.23,272.92,274.08,1023,,,92,2.38,327,,,,,,73,803,Clouds,broken clouds,04n
1609912800,2021-01-06 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.49,10000,272.04,270.97,272.96,274.83,1023,,,89,2.1,320,0,,,,,90,804,Clouds,overcast clouds,04n
1609916400,2021-01-06 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.49,10000,272.04,269.97,272.96,274.83,1024,,,89,3.1,320,0,,,,,90,804,Clouds,overcast clouds,04n
1609920000,2021-01-06 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.49,10000,272.04,270.97,272.88,274.83,1024,,,89,2.1,300,0,,,,,90,804,Clouds,overcast clouds,04n
1609923600,2021-01-06 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.41,10000,271.83,269.88,272.53,274.23,1025,,,88,3.1,310,0,,,,,90,804,Clouds,overcast clouds,04n
1609927200,2021-01-06 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.41,10000,271.83,271.69,272.53,274.23,1024,,,88,1.5,300,0,,,,,90,804,Clouds,overcast clouds,04n
1609930800,2021-01-06 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.22,9656,271.8,271.47,272.43,274.11,1025,,,89,1.5,310,,,,,,90,721,Haze,haze,50n
1609934400,2021-01-06 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.18,8047,271.9,273.18,272.43,274.11,1025,,,90,0,0,,,,,,90,721,Haze,haze,50n
1609938000,2021-01-06 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.7,,271.69,270.34,271.83,273.14,1026,,,92,1.87,357,,,,,,100,804,Clouds,overcast clouds,04n
1609941600,2021-01-06 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.11,,272.1,270.54,272.45,273.7,1026,,,92,2.09,353,,,,,,100,804,Clouds,overcast clouds,04d
1609945200,2021-01-06 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.91,10000,271.99,270.08,272.94,275.11,1027,,,86,3.6,10,,,,,,90,804,Clouds,overcast clouds,04d
1609948800,2021-01-06 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.9,10000,271.68,270.95,272.94,276.11,1027,,,78,4.1,30,0,,,,,90,804,Clouds,overcast clouds,04d
1609952400,2021-01-06 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.37,10000,271.45,272.24,273.96,276.43,1027,,,74,3.1,20,0,,,,,90,804,Clouds,overcast clouds,04d
1609956000,2021-01-06 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.32,10000,271.08,272.6,274.3,276.43,1026,,,72,2.6,30,0,,,,,90,804,Clouds,overcast clouds,04d
1609959600,2021-01-06 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.4,10000,271.14,273.2,274.58,276.43,1026,,,72,2.1,10,0,,,,,90,804,Clouds,overcast clouds,04d
1609963200,2021-01-06 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.4,10000,270.98,272.7,274.59,276.43,1026,,,71,2.6,40,0,,,,,90,804,Clouds,overcast clouds,04d
1609966800,2021-01-06 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.33,10000,271.25,272.19,273.96,276.43,1026,,,73,3.1,60,0,,,,,90,804,Clouds,overcast clouds,04d
1609970400,2021-01-06 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.02,10000,270.98,272.25,273.96,276.32,1026,,,73,2.6,40,0,,,,,90,804,Clouds,overcast clouds,04d
1609974000,2021-01-06 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.5,10000,271.02,271.63,273.58,275.33,1026,,,76,2.6,40,0,,,,,90,804,Clouds,overcast clouds,04n
1609977600,2021-01-07 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.35,10000,270.89,271.01,273.48,275.33,1027,,,76,3.1,70,0,,,,,90,804,Clouds,overcast clouds,04n
1609981200,2021-01-07 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.1,10000,271.14,271.68,273.48,275.11,1027,,,79,2.1,70,,,,,,90,804,Clouds,overcast clouds,04n
1609984800,2021-01-07 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.12,10000,271.16,271.18,273.48,275.11,1027,,,79,2.6,90,,,,,,90,804,Clouds,overcast clouds,04n
1609988400,2021-01-07 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.16,10000,271.19,270.78,273.48,275.11,1027,,,79,3.1,70,,,,,,90,804,Clouds,overcast clouds,04n
1609992000,2021-01-07 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.12,10000,271.16,271.18,273.48,275.11,1027,,,79,2.6,70,,,,,,90,804,Clouds,overcast clouds,04n
1609995600,2021-01-07 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.34,10000,271.35,271.44,272.96,275.33,1026,,,79,2.6,80,0,,,,,90,804,Clouds,overcast clouds,04n
1609999200,2021-01-07 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.35,10000,271.35,272.76,272.96,275.33,1026,,,79,1.5,60,0,,,,,90,804,Clouds,overcast clouds,04n
1610002800,2021-01-07 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.35,10000,271.35,271.97,272.96,275.33,1026,,,79,2.1,40,0,,,,,90,804,Clouds,overcast clouds,04n
1610006400,2021-01-07 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.2,10000,271.52,272.59,272.96,275.11,1026,,,81,1.5,50,0,,,,,90,804,Clouds,overcast clouds,04n
1610010000,2021-01-07 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.12,10000,271.6,270.73,272.96,275.11,1026,,,82,3.1,30,0,,,,,90,804,Clouds,overcast clouds,04n
1610013600,2021-01-07 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.72,10000,271.55,270.25,272.96,274.83,1025,,,84,3.1,50,0,,,,,90,804,Clouds,overcast clouds,04n
1610017200,2021-01-07 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.41,10000,271.42,270.88,272.96,274.23,1025,,,85,2.1,60,0,,,,,90,804,Clouds,overcast clouds,04n
1610020800,2021-01-07 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.42,10000,271.43,269.89,272.53,274.23,1026,,,85,3.1,50,0,,,,,90,804,Clouds,overcast clouds,04n
1610024400,2021-01-07 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.4,10000,271.55,270.32,272.53,274.23,1026,,,86,2.6,60,0,,,,,90,804,Clouds,overcast clouds,04n
1610028000,2021-01-07 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.5,10000,271.91,269.23,272.96,274.83,1026,,,88,4.1,40,0,,,,,90,804,Clouds,overcast clouds,04d
1610031600,2021-01-07 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.18,9656,272.37,270.41,272.94,275.21,1026,,,87,3.6,60,0,,,,,90,721,Haze,haze,50d
1610035200,2021-01-07 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.01,8047,272.81,271.09,273.68,276.11,1026,,,85,4.1,60,0,,,,,90,721,Haze,haze,50d
1610038800,2021-01-07 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.57,9656,272.71,271.21,273.96,276.43,1025,,,81,5.1,80,0,,,,,90,721,Haze,haze,50d
1610042400,2021-01-07 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.49,10000,271.39,270.81,274.76,276.43,1024,,,73,5.7,80,0,,,,,90,804,Clouds,overcast clouds,04d
1610046000,2021-01-07 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.21,10000,270.98,271.01,274.58,276.11,1024,,,72,4.63,70,,,,,,90,804,Clouds,overcast clouds,04d
1610049600,2021-01-07 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.29,10000,270.88,271.43,274.48,276.11,1024,,,71,4.1,70,0,,,,,90,804,Clouds,overcast clouds,04d
1610053200,2021-01-07 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,275.17,10000,271.28,271.62,273.96,276.11,1024,,,74,3.6,70,0,,,,,90,804,Clouds,overcast clouds,04d
1610056800,2021-01-07 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.95,10000,271.25,271.01,273.96,276.11,1024,,,75,4.1,70,9.3,,,,,90,804,Clouds,overcast clouds,04d
1610060400,2021-01-07 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.51,10000,271.49,271.2,273.65,275.33,1024,,,79,3.1,50,0,,,,,90,804,Clouds,overcast clouds,04n
1610064000,2021-01-08 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.29,10000,271.45,269.6,273.48,275.33,1023,,,80,5.1,50,0,,,,,90,804,Clouds,overcast clouds,04n
1610067600,2021-01-08 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,274.15,10000,271.63,268.87,273.14,275.11,1023,,,82,6.2,50,0,,,,,90,804,Clouds,overcast clouds,04n
1610071200,2021-01-08 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.86,10000,271.38,268.28,272.92,274.83,1023,,,82,6.7,60,0,,,,,90,804,Clouds,overcast clouds,04n
1610074800,2021-01-08 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.54,10000,270.81,268.1,272.37,274.83,1022,,,80,6.2,60,0,,,,,90,804,Clouds,overcast clouds,04n
1610078400,2021-01-08 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.29,10000,270.14,268.97,272.37,274.66,1023,,,77,4.1,70,0,,,,,90,804,Clouds,overcast clouds,04n
1610082000,2021-01-08 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.26,10000,269.95,267.99,272.37,274.23,1023,,,76,5.7,70,10.3,,,,,90,804,Clouds,overcast clouds,04n
1610085600,2021-01-08 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.97,10000,269.68,266.71,271.81,274.11,1022,,,76,7.7,60,13.9,,,,,90,804,Clouds,overcast clouds,04n
1610089200,2021-01-08 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.78,10000,269.8,266.89,271.26,274.11,1022,,,78,6.7,60,10.3,,,,,90,804,Clouds,overcast clouds,04n
1610092800,2021-01-08 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.42,10000,269.6,266,271.81,273.55,1021,,,79,7.7,60,10.8,,,,,90,804,Clouds,overcast clouds,04n
1610096400,2021-01-08 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.35,10000,269.68,266.12,271.42,273.13,1021,,,80,7.2,60,0,,,,,90,804,Clouds,overcast clouds,04n
1610100000,2021-01-08 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.43,10000,269.61,267.27,271.81,273.55,1021,,,79,5.1,70,0,,,,,90,804,Clouds,overcast clouds,04n
1610103600,2021-01-08 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.35,10000,269.53,267.48,271.42,273.13,1021,,,79,4.6,50,0,,,,,90,804,Clouds,overcast clouds,04n
1610107200,2021-01-08 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.32,10000,269.51,266.8,271.26,273.13,1021,,,79,5.7,40,0,,,,,90,804,Clouds,overcast clouds,04n
1610110800,2021-01-08 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.79,10000,268.99,266.13,270.87,272.99,1021,,,79,5.7,40,9.8,,,,,90,804,Clouds,overcast clouds,04n
1610114400,2021-01-08 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.77,10000,269.11,266.42,270.87,273.11,1022,,,80,5.14,30,,,,,,90,804,Clouds,overcast clouds,04d
1610118000,2021-01-08 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.64,10000,268.84,265.68,270.16,272.53,1022,,,79,6.2,30,0,,,,,90,804,Clouds,overcast clouds,04d
1610121600,2021-01-08 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.1,10000,269.14,266.27,271.26,273.13,1022,,,78,6.2,20,0,,,,,90,804,Clouds,overcast clouds,04d
1610125200,2021-01-08 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.32,10000,269.2,266.55,270.16,273.13,1021,,,77,6.2,20,0,,,,,90,804,Clouds,overcast clouds,04d
1610128800,2021-01-08 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.06,10000,268.95,266.21,270.87,273.13,1020,,,77,6.2,40,0,,,,,90,804,Clouds,overcast clouds,04d
1610132400,2021-01-08 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.92,10000,269.11,266.94,270.96,273.08,1020,,,79,4.6,20,0,,,,,90,804,Clouds,overcast clouds,04d
1610136000,2021-01-08 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.02,10000,269.06,267.07,270.87,273.13,1020,,,78,4.6,10,0,,,,,90,804,Clouds,overcast clouds,04d
1610139600,2021-01-08 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.65,10000,269,266.61,270.78,272.53,1020,,,80,4.6,40,0,,,,,90,804,Clouds,overcast clouds,04d
1610143200,2021-01-08 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.41,10000,268.76,266,270.31,272.53,1021,,,80,5.1,360,0,,,,,90,804,Clouds,overcast clouds,04d
1610146800,2021-01-08 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.34,10000,268.69,267.38,270.31,272.53,1021,,,80,3.1,10,0,,,,,90,804,Clouds,overcast clouds,04n
1610150400,2021-01-09 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.23,10000,268.73,266.82,270.21,272.43,1021,,,81,3.6,20,0,,,,,90,804,Clouds,overcast clouds,04n
1610154000,2021-01-09 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.22,10000,268.72,266.08,270.21,272.11,1021,,,81,4.6,30,0,,,,,90,804,Clouds,overcast clouds,04n
1610157600,2021-01-09 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.22,10000,268.72,266.08,269.96,272.43,1021,,,81,4.6,10,0,,,,,90,804,Clouds,overcast clouds,04n
1610161200,2021-01-09 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.2,10000,268.7,266.4,270.21,272.11,1021,,,81,4.1,40,0,,,,,90,804,Clouds,overcast clouds,04n
1610164800,2021-01-09 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.18,10000,268.68,266.76,269.96,272.11,1021,,,81,3.6,360,0,,,,,90,804,Clouds,overcast clouds,04n
1610168400,2021-01-09 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.92,10000,268.28,266.88,269.05,272.11,1021,,,80,3.1,40,0,,,,,90,804,Clouds,overcast clouds,04n
1610172000,2021-01-09 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.93,10000,268.29,267.39,269.66,272.43,1021,,,80,2.6,30,0,,,,,90,804,Clouds,overcast clouds,04n
1610175600,2021-01-09 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.86,10000,268.22,265.98,269.66,272.11,1021,,,80,4.1,40,0,,,,,90,804,Clouds,overcast clouds,04n
1610179200,2021-01-09 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.68,10000,268.33,267.68,269.05,272.03,1021,,,82,2.1,30,0,,,,,90,804,Clouds,overcast clouds,04n
1610182800,2021-01-09 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.66,10000,268.32,266.12,269.05,272.03,1021,,,82,3.6,60,0,,,,,90,804,Clouds,overcast clouds,04n
1610186400,2021-01-09 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.3,10000,267.82,265.69,269.66,271.32,1022,,,81,3.6,60,0,,,,,90,804,Clouds,overcast clouds,04n
1610190000,2021-01-09 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.31,10000,267.83,270.31,269.2,271.43,1022,,,81,0,0,0,,,,,90,804,Clouds,overcast clouds,04n
1610193600,2021-01-09 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.03,10000,267.7,266.98,269.2,271.11,1023,,,82,2.06,10,,,,,,90,804,Clouds,overcast clouds,04n
1610197200,2021-01-09 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,269.98,10000,267.5,267.71,268.96,271.32,1024,,,81,1.54,10,,,,,,90,804,Clouds,overcast clouds,04n
1610200800,2021-01-09 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.15,10000,267.38,266.46,268.49,271.11,1024,,,79,2.6,30,0,,,,,90,804,Clouds,overcast clouds,04d
1610204400,2021-01-09 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.25,10000,267.33,266.58,268.49,271.11,1025,,,78,2.6,30,0,,,,,90,804,Clouds,overcast clouds,04d
1610208000,2021-01-09 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.4,10000,267.48,266.76,268.49,271.11,1025,,,78,2.6,350,0,,,,,90,804,Clouds,overcast clouds,04d
1610211600,2021-01-09 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.81,10000,267.57,267.25,269.76,271.43,1025,,,76,2.6,10,0,,,,,90,804,Clouds,overcast clouds,04d
1610215200,2021-01-09 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.34,,268.55,271.34,270.77,272.08,1024,,,79,0.45,0,2.24,,,,,35,802,Clouds,scattered clouds,03d
1610218800,2021-01-09 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.76,10000,268.84,270.12,270.71,273.73,1024,,,72,2.1,290,0,,,,,20,801,Clouds,few clouds,02d
1610222400,2021-01-09 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.21,10000,268.6,270.64,271.27,274.23,1024,,,68,2.1,10,0,,,,,1,800,Clear,sky is clear,01d
1610226000,2021-01-09 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.59,10000,268.75,273.59,272.08,274.23,1024,,,67,0,0,0,,,,,1,800,Clear,sky is clear,01d
1610229600,2021-01-09 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,273.82,10000,268.59,273.82,271.27,275.11,1025,,,65,0,0,0,,,,,1,800,Clear,sky is clear,01d
1610233200,2021-01-09 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.87,10000,267.98,271.87,270.15,273.13,1026,,,72,0,0,0,,,,,1,800,Clear,sky is clear,01n
1610236800,2021-01-10 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.8,10000,267.87,268.72,269.1,272.63,1026,,,78,1.5,290,0,,,,,1,800,Clear,sky is clear,01n
1610240400,2021-01-10 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,269.67,10000,267.34,269.67,268.27,270.77,1026,,,82,0,0,0,,,,,1,800,Clear,sky is clear,01n
1610244000,2021-01-10 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,269.31,10000,266.99,267.02,267.99,271.08,1026,,,82,1.5,270,0,,,,,1,800,Clear,sky is clear,01n
1610247600,2021-01-10 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,269.04,10000,266.86,266.71,267.43,270.33,1026,,,83,1.5,290,0,,,,,1,800,Clear,sky is clear,01n
1610251200,2021-01-10 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,269.06,10000,266.31,269.06,267.43,270.11,1026,,,79,0,0,0,,,,,1,800,Clear,sky is clear,01n
1610254800,2021-01-10 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,268.44,9656,266.68,266.02,267.52,269.23,1026,,,86,1.5,280,0,,,,,1,721,Haze,haze,50n
1610258400,2021-01-10 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,267.74,8047,265.99,265.23,266.88,268.55,1026,,,86,1.5,250,0,,,,,1,721,Haze,haze,50n
1610262000,2021-01-10 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,267.03,8047,265.42,264.42,266.05,268.08,1026,,,87,1.5,190,0,,,,,1,721,Haze,haze,50n
1610265600,2021-01-10 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,266.96,8047,264.11,266.96,265.75,268.08,1027,,,78,0,0,0,,,,,1,721,Haze,haze,50n
1610269200,2021-01-10 09:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,267.14,8047,264.99,264.54,266.07,267.53,1027,,,83,1.5,220,0,,,,,1,721,Haze,haze,50n
1610272800,2021-01-10 10:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,267.21,8047,265.06,264.62,266.55,267.99,1027,,,83,1.5,220,0,,,,,1,721,Haze,haze,50n
1610276400,2021-01-10 11:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,268.05,9656,266.43,265.58,266.97,269.66,1027,,,87,1.5,230,0,,,,,90,721,Haze,haze,50n
1610280000,2021-01-10 12:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,268.76,9656,267.27,268.76,267.08,270.21,1027,,,88,0,0,0,,,,,90,721,Haze,haze,50n
1610283600,2021-01-10 13:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,269.18,9656,267.68,269.18,267.58,270.77,1027,,,88,0,0,0,,,,,90,721,Haze,haze,50n
1610287200,2021-01-10 14:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,269.78,8047,268.27,267.55,267.37,271.32,1027,,,88,1.5,220,0,,,,,90,721,Haze,haze,50d
1610290800,2021-01-10 15:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.49,10000,268.71,267.46,269.04,271.43,1028,,,86,2.1,240,0,,,,,90,804,Clouds,overcast clouds,04d
1610294400,2021-01-10 16:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.17,10000,268.82,268.26,269.05,272.11,1028,,,82,2.1,230,0,,,,,90,804,Clouds,overcast clouds,04d
1610298000,2021-01-10 17:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.46,10000,268.96,267.1,270.77,272.11,1028,,,81,3.6,260,0,,,,,90,804,Clouds,overcast clouds,04d
1610301600,2021-01-10 18:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.72,10000,269.07,268.9,270.77,272.53,1027,,,80,2.1,250,0,,,,,90,804,Clouds,overcast clouds,04d
1610305200,2021-01-10 19:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.19,10000,269.08,268.41,270.16,273.13,1026,,,77,3.1,210,0,,,,,90,804,Clouds,overcast clouds,04d
1610308800,2021-01-10 20:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.21,10000,269.1,268.91,271.32,273.13,1026,,,77,2.6,210,0,,,,,90,804,Clouds,overcast clouds,04d
1610312400,2021-01-10 21:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.21,10000,269.1,268.43,271.32,273.13,1026,,,77,3.1,240,0,,,,,90,804,Clouds,overcast clouds,04d
1610316000,2021-01-10 22:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.2,10000,269.09,268.9,271.26,273.13,1026,,,77,2.6,240,0,,,,,90,804,Clouds,overcast clouds,04d
1610319600,2021-01-10 23:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.15,10000,269.04,270.25,270.96,273.55,1026,,,77,1.5,230,0,,,,,90,804,Clouds,overcast clouds,04n
1610323200,2021-01-11 00:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,272.05,10000,268.94,270.14,270.78,273.13,1026,,,77,1.5,240,0,,,,,90,804,Clouds,overcast clouds,04n
1610326800,2021-01-11 01:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.75,10000,269.1,269.8,270.48,272.53,1026,,,80,1.5,220,0,,,,,90,804,Clouds,overcast clouds,04n
1610330400,2021-01-11 02:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.56,10000,268.91,268.71,269.96,272.53,1026,,,80,2.1,250,0,,,,,90,804,Clouds,overcast clouds,04n
1610334000,2021-01-11 03:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271.26,10000,269.05,267.29,269.96,272.11,1026,,,83,3.1,300,0,,,,,90,804,Clouds,overcast clouds,04n
1610337600,2021-01-11 04:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,271,10000,268.65,266.97,269.05,272.11,1026,,,82,3.1,300,0,,,,,90,804,Clouds,overcast clouds,04n
1610341200,2021-01-11 05:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.56,10000,268.07,267.54,269.05,271.88,1026,,,81,2.1,290,0,,,,,90,804,Clouds,overcast clouds,04n
1610344800,2021-01-11 06:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.49,10000,268,265.92,269.05,271.43,1026,,,81,3.6,290,0,,,,,90,804,Clouds,overcast clouds,04n
1610348400,2021-01-11 07:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.17,10000,267.4,265.53,269.1,271.11,1026,,,79,3.6,300,0,,,,,90,804,Clouds,overcast clouds,04n
1610352000,2021-01-11 08:00:00 +0000 UTC,-18000,Muncie,40.193377,-85.38636,270.08,10000,267.31,265.02,269.1,271.32,1026,,,79,4.1,300,0,,,,,90,804,Clouds,overcast clouds,04n
