,date,temp_mean,temp_min,temp_max,humidity_mean,wind_speed_mean,rain_1h_median,rain_3h_median,snow_1h_median,snow_3h_median
242,2021-08-31,72.45725000000003,67.11800000000008,78.65600000000003,86.33333333333333,5.230851666666667,0.09842519685039369,0.09842519685039369,,
243,2021-09-01,69.98825000000004,62.780000000000044,76.1,75.08333333333333,7.824839583333336,,,,
244,2021-09-02,64.20125000000004,52.754000000000055,75.32600000000009,74.83333333333333,3.5819962499999995,,,,
245,2021-09-03,65.26550000000005,53.906000000000034,76.892,71.04166666666667,2.624746666666667,0.03937007874015748,,,
246,2021-09-04,66.1411538461539,61.52000000000007,73.184,80.1923076923077,4.245137692307692,0.9173228346456693,3.4015748031496065,,
247,2021-09-05,69.89000000000004,65.13800000000005,77.32400000000001,83.25,3.2240762499999995,0.20078740157480315,,,
248,2021-09-06,68.27300000000005,58.26200000000006,81.28399999999999,73.33333333333333,5.620462500000002,0.07874015748031496,,,
249,2021-09-07,72.34925000000005,64.32800000000006,83.13800000000005,75.875,5.947623749999999,0.4251968503937008,,,
250,2021-09-08,71.25875000000003,63.842,78.47600000000008,68.79166666666667,5.9532162500000005,0.12401574803149606,,,
251,2021-09-09,63.950000000000045,53.024000000000015,73.41800000000009,73.16666666666667,3.870942083333334,,,,
252,2021-09-10,62.69450000000006,49.73000000000005,76.35200000000009,73.125,2.0244850000000003,,,,
253,2021-09-11,68.09000000000005,58.87400000000001,81.64400000000008,71.91666666666667,7.465055416666668,,,,
254,2021-09-12,75.12350000000005,67.76600000000002,86.18000000000004,69.625,9.359048750000003,,,,
255,2021-09-13,74.42675000000006,66.14600000000004,84.48800000000006,75.08333333333333,4.553227083333334,,,,
256,2021-09-14,76.46900000000004,68.95400000000006,87.24199999999999,75.95833333333333,5.305418333333333,,,,
257,2021-09-15,69.71792000000005,63.788000000000046,82.5260000000001,81.52,4.4471560000000006,6.332677165354331,8.700787401574804,,
258,2021-09-16,65.88200000000005,53.978000000000065,81.0680000000001,79.41666666666667,3.1029054166666667,0.09842519685039369,,,
259,2021-09-17,71.81000000000004,61.39400000000008,85.96400000000003,80.54166666666667,1.962035416666667,,,,
260,2021-09-18,74.65100000000002,63.28399999999999,88.46600000000001,74.54166666666667,1.8399325,0.03937007874015748,,,
261,2021-09-19,73.71050000000004,61.62800000000007,86.32400000000001,75.66666666666667,4.693039583333333,,,,
262,2021-09-20,70.46375000000008,67.96400000000003,75.52400000000002,87.83333333333333,4.495437916666667,0.09842519685039369,,,
263,2021-09-21,69.45275000000004,66.21800000000009,75.2,87.70833333333333,5.991431666666666,0.16141732283464566,,,
264,2021-09-22,56.85944000000004,52.16000000000008,68.50400000000005,93.76,8.395908400000003,0.5,0.09842519685039369,,
265,2021-09-23,52.952750000000044,49.78399999999999,59.66600000000001,84.875,9.3450675,0.1377952755905512,0.6496062992125984,,
266,2021-09-24,56.889500000000034,45.59000000000002,73.11200000000005,71.66666666666667,4.231658333333334,,,,
267,2021-09-25,60.56900000000005,54.68000000000004,66.79400000000007,71.16666666666667,4.559751666666668,0.20078740157480315,,,
268,2021-09-26,59.170250000000046,47.354000000000056,74.53399999999999,67.29166666666667,5.1395075000000014,,,,
269,2021-09-27,69.40100000000005,61.30400000000006,83.49800000000002,61.291666666666664,8.678627916666668,,,,
270,2021-09-28,70.66625000000005,61.44800000000002,77.82800000000006,73.125,4.881320416666667,,,,
271,2021-09-29,65.67800000000004,53.438000000000045,81.14000000000001,71.04166666666667,3.78332625,,,,
272,2021-09-30,64.65425000000005,51.92600000000009,82.13000000000005,66.41666666666667,3.7460429166666676,,,,
273,2021-10-01,64.69475000000004,53.16800000000009,79.23200000000003,67.5,3.9156820833333352,,,,
274,2021-10-02,63.11600000000005,56.030000000000044,72.0680000000001,81.25,3.925935000000001,0.20866141732283466,,,
275,2021-10-03,68.99900000000004,66.99199999999999,74.10200000000009,90.33333333333333,2.4905266666666663,0.3464566929133858,,,
276,2021-10-04,64.90625000000004,62.24000000000002,71.61800000000008,92.33333333333333,2.6228825000000007,0.3031496062992126,0.4015748031496063,,
277,2021-10-05,66.15425000000006,60.458000000000006,76.08200000000002,87.125,3.241785833333333,,,,
278,2021-10-06,67.44125000000004,63.14000000000002,74.35400000000006,87.70833333333333,2.744053333333332,0.7874015748031495,,,
279,2021-10-07,68.33075000000004,63.860000000000085,75.02000000000007,87.29166666666667,3.7078275,0.35039370078740156,0.5,,
280,2021-10-08,67.40225000000005,61.070000000000064,76.83800000000005,85.16666666666667,3.8765345833333336,0.39370078740157477,,,
281,2021-10-09,66.98600000000003,57.524000000000015,79.358,80.79166666666667,2.9854629166666675,0.09842519685039369,,,
282,2021-10-10,73.11725000000003,67.06400000000004,83.04800000000003,76.875,4.505690833333333,,,,
283,2021-10-11,72.71975000000005,65.58800000000005,81.24800000000002,76.125,6.25148291666667,,,,
284,2021-10-12,65.90912000000004,60.998000000000026,72.78800000000004,80.88,7.791918400000001,0.35039370078740156,0.09842519685039369,,
285,2021-10-13,61.39100000000003,52.736000000000075,75.02000000000007,84.95833333333333,3.821541666666667,0.09842519685039369,,,
286,2021-10-14,70.89575000000005,63.91400000000003,80.43800000000005,86.58333333333333,5.0630766666666664,,,,
287,2021-10-15,66.43904000000006,62.096000000000046,72.10400000000006,92.48,5.6175544,0.7874015748031495,5.5984251968503935,,
288,2021-10-16,53.60300000000004,46.09400000000007,60.58399999999999,80.08333333333333,10.685403333333335,0.2992125984251969,,,
289,2021-10-17,50.67650000000004,40.44199999999999,64.11200000000005,68.25,7.834160416666667,,,,
290,2021-10-18,53.737250000000024,41.14400000000008,69.44000000000003,65.66666666666667,4.609152083333334,,,,
291,2021-10-19,56.75975000000003,48.092,68.64800000000002,67.375,4.2558925,,,,
292,2021-10-20,57.84575000000006,48.36200000000006,72.24800000000002,72.375,4.950294583333333,,,,
293,2021-10-21,59.27375000000006,52.32200000000004,63.518000000000086,74.95833333333333,8.401799166666668,,,,
294,2021-10-22,49.30952000000003,46.958000000000006,51.74600000000005,82.64,5.534338000000002,0.14960629921259844,,,
295,2021-10-23,49.610480000000045,46.16600000000001,57.092,84.56,5.3589572,0.09842519685039369,,,
296,2021-10-24,51.653000000000056,48.92000000000006,60.188000000000045,90.23333333333333,5.925067333333334,0.8228346456692913,0.20078740157480315,,
297,2021-10-25,56.39522580645166,48.66800000000009,65.33600000000007,92.54838709677419,8.22710870967742,0.4015748031496063,0.4015748031496063,,
298,2021-10-26,47.943500000000036,43.57400000000001,53.906000000000034,81.375,8.93961125,,,,
299,2021-10-27,43.59725000000004,33.22400000000001,56.33600000000007,80.08333333333333,3.3694812499999998,,,,
300,2021-10-28,50.14175000000004,46.022000000000034,56.174000000000014,87.45833333333333,11.666887083333334,0.3661417322834646,,,
301,2021-10-29,55.04642857142863,53.20400000000005,57.83000000000004,94.17857142857143,6.315530357142859,0.2677165354330709,1.0,,
302,2021-10-30,51.71504000000004,49.78399999999999,54.57200000000004,94.52,9.530514800000002,0.09842519685039369,,,
303,2021-10-31,51.27575000000004,44.52800000000006,59.0,86.33333333333333,8.297405833333336,0.09842519685039369,,,
304,2021-11-01,42.30500000000003,33.242,50.09000000000002,77.875,6.106077916666668,,,,
305,2021-11-02,38.796500000000044,32.306000000000026,44.6,71.91666666666667,6.977575833333336,,,,
306,2021-11-03,36.24125000000006,27.194000000000074,47.24600000000005,71.79166666666667,2.6023766666666677,,,,
307,2021-11-04,36.34625000000005,27.914000000000033,47.12000000000006,73.70833333333333,1.6423308333333333,,,,
308,2021-11-05,36.92300000000004,27.374000000000013,50.360000000000085,69.375,2.504507916666667,,,,
309,2021-11-06,40.678250000000034,29.894000000000073,56.444000000000074,65.875,3.1877250000000004,,,,
310,2021-11-07,46.09925000000004,34.86200000000006,62.79800000000003,65.33333333333333,4.68931125,,,,
311,2021-11-08,52.607750000000046,44.438000000000045,66.16400000000004,62.0,6.459337499999999,,,,
312,2021-11-09,52.956500000000034,45.860000000000085,59.97200000000004,69.0,5.276523750000001,,,,
313,2021-11-10,51.36725000000004,42.36800000000009,63.12200000000004,82.33333333333333,5.040706666666667,0.051181102362204724,,,
314,2021-11-11,53.96225000000003,48.34400000000008,60.78200000000002,81.20833333333333,9.267704583333336,0.2874015748031496,0.4015748031496063,,
315,2021-11-12,42.921500000000044,37.61600000000001,48.41600000000001,75.375,8.225635416666666,,,,
316,2021-11-13,35.60750000000004,33.71000000000008,39.00200000000008,80.375,12.071411249999997,0.051181102362204724,,,
317,2021-11-14,33.85472000000005,32.14400000000008,35.438000000000045,85.04,10.059341600000002,0.2992125984251969,,0.46850393700787407,
318,2021-11-15,32.71928000000003,27.283999999999992,35.67200000000004,83.24,11.276269600000003,0.047244094488188976,,,
319,2021-11-16,39.187250000000056,32.162000000000056,52.86200000000006,82.0,5.25974625,0.09448818897637795,,0.047244094488188976,
320,2021-11-17,56.42975000000004,46.52600000000009,60.440000000000026,85.91666666666667,11.43293416666667,0.08661417322834646,,,
321,2021-11-18,43.275200000000034,35.36600000000001,60.54800000000003,77.72,13.751286399999996,0.2677165354330709,0.7007874015748031,,
322,2021-11-19,33.479750000000045,29.966000000000008,40.71200000000006,65.5,7.781031666666665,,,,
323,2021-11-20,35.57450000000004,31.082000000000015,45.23000000000004,71.625,6.1237875000000015,0.09842519685039369,,,
324,2021-11-21,41.21750000000005,36.98600000000007,44.76200000000006,83.95833333333333,4.9847816666666676,0.14960629921259844,,,
325,2021-11-22,33.32525000000004,25.01600000000001,42.69199999999999,75.0,9.094337083333334,0.09842519685039369,,,
326,2021-11-23,28.71725000000004,20.641999999999996,40.820000000000064,67.45833333333333,4.923264166666667,,,,
327,2021-11-24,38.85350000000003,31.622000000000035,50.93600000000007,59.708333333333336,7.92643666666667,,,,
328,2021-11-25,46.031750000000045,39.30800000000001,49.71200000000006,75.875,8.493143333333334,0.09842519685039369,,,
329,2021-11-26,30.67400000000004,24.998000000000026,38.42600000000009,73.25,11.867285000000003,,,,
330,2021-11-27,34.64825000000001,29.624000000000013,42.71000000000008,57.041666666666664,7.2385591666666675,0.21653543307086615,,,
331,2021-11-28,36.239000000000026,31.333999999999993,41.774000000000015,73.95833333333333,11.17008666666667,,,,
332,2021-11-29,30.542000000000034,23.54000000000002,40.658,66.83333333333333,5.856279583333335,,,,
333,2021-11-30,40.583750000000045,35.564000000000036,50.41400000000003,63.666666666666664,9.227625000000002,0.29133858267716534,,,
334,2021-12-01,38.198000000000036,32.45,44.780000000000044,86.91666666666667,5.332448750000001,0.2677165354330709,,,
335,2021-12-02,48.76775000000004,43.43000000000004,56.516000000000005,83.75,10.587534583333335,,,,
336,2021-12-03,43.574750000000044,33.89000000000002,54.391999999999996,71.75,6.220724166666668,,,,
337,2021-12-04,38.37200000000004,32.432000000000016,45.95,81.58333333333333,5.4741254166666655,,,,
338,2021-12-05,37.14425000000005,29.33600000000007,52.30400000000006,70.83333333333333,7.699008333333335,0.09842519685039369,0.09842519685039369,,
339,2021-12-06,43.103000000000044,31.532000000000018,58.38800000000005,79.70833333333333,16.238755833333332,0.14960629921259844,0.2992125984251969,,
340,2021-12-07,21.21875000000004,16.898000000000025,28.994000000000074,61.916666666666664,8.23588833333333,,,,
341,2021-12-08,27.511250000000043,21.812000000000054,36.05,76.16666666666667,6.3139325,,,,
342,2021-12-09,32.538500000000035,23.288000000000046,47.498000000000026,74.70833333333333,6.771585416666667,,,,
343,2021-12-10,49.84520000000004,43.538000000000046,56.48000000000005,85.48,5.8009884,0.9015748031496063,,,
344,2021-12-11,50.665280000000045,34.16000000000008,62.924000000000014,85.24,16.6683344,0.3543307086614173,3.4015748031496065,,
345,2021-12-12,35.40575000000003,29.552000000000078,46.61600000000001,74.08333333333333,7.79874125,,,,
346,2021-12-13,39.091250000000045,33.22400000000001,49.85600000000003,65.375,5.545895833333334,,,,
347,2021-12-14,41.86100000000004,31.712000000000057,55.25600000000003,66.75,6.1321762500000006,,,,
348,2021-12-15,54.26225000000003,48.47000000000006,61.592,63.958333333333336,7.955331250000001,0.25,,,
349,2021-12-16,55.232461538461585,45.82400000000001,58.208000000000006,78.11538461538461,12.318126538461538,0.44881889763779526,,,
350,2021-12-17,34.42250000000003,26.456000000000028,42.36800000000009,79.79166666666667,4.800229166666667,0.26574803149606296,,,
351,2021-12-18,38.20454545454551,34.628000000000064,41.61200000000006,92.6969696969697,8.620584545454548,0.2322834645669291,1.0,,
352,2021-12-19,30.922250000000037,27.644000000000073,34.016000000000005,84.83333333333333,5.066805000000001,,,,
353,2021-12-20,30.385250000000045,24.02600000000009,40.71200000000006,81.08333333333333,4.969868333333333,,,,
354,2021-12-21,32.92175000000003,27.680000000000042,42.08000000000004,83.70833333333333,4.935381250000002,,,,
355,2021-12-22,29.30600000000004,22.928000000000065,38.08399999999999,74.95833333333333,12.851565,,,,
356,2021-12-23,30.77750000000003,22.1,43.93399999999999,68.5,6.827510416666667,,,,
357,2021-12-24,48.24575000000004,44.168000000000085,53.79800000000003,76.20833333333333,6.388499166666668,,,,
358,2021-12-25,56.462000000000046,48.50600000000003,60.83600000000007,89.12,8.822728000000001,0.36811023622047245,,,
359,2021-12-26,41.29850000000003,33.11600000000001,47.69600000000005,85.16666666666667,4.221405416666666,,,,
360,2021-12-27,51.01160000000002,40.13600000000007,63.248000000000026,86.36,10.8190268,0.16929133858267717,2.5984251968503935,,
361,2021-12-28,39.69500000000004,36.320000000000064,49.406000000000034,83.79166666666667,8.668375000000001,1.187007874015748,,,
362,2021-12-29,40.22888000000003,37.544000000000075,42.11600000000001,93.28,4.810444800000001,0.09842519685039369,,,
363,2021-12-30,38.20807142857147,35.61800000000009,44.6,93.60714285714286,6.118993928571426,0.09842519685039369,,,
364,2021-12-31,44.150000000000034,40.04600000000005,51.13399999999999,93.04,4.394362800000001,0.09842519685039369,,,
