,Date,Loop ID,Mean Students Boarded,Total Students Boarded,Total Students Left Behind,Temp Mean,Temp Low,Temp High,Humidity Mean,Wind Speed Mean,Rain One Hour Median,Rain Three Hour Median,Snow One Hour Median,Snow Three Hour Median,Month,Season
150,2021-02-24,Blue Loop,0.3291139240506329,130.0,0.0,44.38700000000005,36.33800000000005,53.38399999999999,62.75,11.27541208333333,,,,,February,Winter
151,2021-02-24,Demand Response,1.7272727272727273,38.0,0.0,44.38700000000005,36.33800000000005,53.38399999999999,62.75,11.27541208333333,,,,,February,Winter
152,2021-02-24,Green Loop,0.8875404530744336,1097.0,0.0,44.38700000000005,36.33800000000005,53.38399999999999,62.75,11.27541208333333,,,,,February,Winter
153,2021-02-24,Orange Loop,0.808,303.0,0.0,44.38700000000005,36.33800000000005,53.38399999999999,62.75,11.27541208333333,,,,,February,Winter
154,2021-02-24,Red Loop,0.35446313065976714,274.0,0.0,44.38700000000005,36.33800000000005,53.38399999999999,62.75,11.27541208333333,,,,,February,Winter
155,2021-02-25,Blue Loop,0.7210884353741497,318.0,0.0,34.415000000000035,25.142,42.332000000000015,76.70833333333333,6.394091666666667,,,,,February,Winter
156,2021-02-25,Demand Response,1.64,41.0,0.0,34.415000000000035,25.142,42.332000000000015,76.70833333333333,6.394091666666667,,,,,February,Winter
157,2021-02-25,Green Loop,0.8786407766990292,1086.0,1.0,34.415000000000035,25.142,42.332000000000015,76.70833333333333,6.394091666666667,,,,,February,Winter
158,2021-02-25,Orange Loop,0.8581907090464548,351.0,0.0,34.415000000000035,25.142,42.332000000000015,76.70833333333333,6.394091666666667,,,,,February,Winter
159,2021-02-25,Red Loop,0.7795698924731183,580.0,0.0,34.415000000000035,25.142,42.332000000000015,76.70833333333333,6.394091666666667,,,,,February,Winter
160,2021-02-26,Blue Loop,0.5853658536585366,264.0,0.0,33.67025000000005,25.844000000000072,44.47400000000001,72.16666666666667,7.726970833333334,,,,,February,Winter
161,2021-02-26,Demand Response,1.625,39.0,0.0,33.67025000000005,25.844000000000072,44.47400000000001,72.16666666666667,7.726970833333334,,,,,February,Winter
162,2021-02-26,Green Loop,1.0,1245.0,12.0,33.67025000000005,25.844000000000072,44.47400000000001,72.16666666666667,7.726970833333334,,,,,February,Winter
163,2021-02-26,Orange Loop,0.6976127320954907,263.0,0.0,33.67025000000005,25.844000000000072,44.47400000000001,72.16666666666667,7.726970833333334,,,,,February,Winter
164,2021-02-26,Red Loop,0.655421686746988,272.0,0.0,33.67025000000005,25.844000000000072,44.47400000000001,72.16666666666667,7.726970833333334,,,,,February,Winter
165,2021-02-28,Sunday Green,1.0176991150442478,230.0,2.0,51.144666666666716,43.55600000000002,61.25,86.77777777777777,9.669639629629627,0.29527559055118113,0.8582677165354331,,,February,Winter
166,2021-02-28,Sunday Orange,0.9662921348314607,344.0,0.0,51.144666666666716,43.55600000000002,61.25,86.77777777777777,9.669639629629627,0.29527559055118113,0.8582677165354331,,,February,Winter
167,2021-03-01,Blue Loop,0.662431941923775,365.0,0.0,39.95240000000003,32.306000000000026,58.29800000000003,76.64,16.130559599999998,0.11614173228346455,0.11023622047244096,,,March,Spring
168,2021-03-01,Demand Response,1.5135135135135136,56.0,0.0,39.95240000000003,32.306000000000026,58.29800000000003,76.64,16.130559599999998,0.11614173228346455,0.11023622047244096,,,March,Spring
169,2021-03-01,Green Loop,0.9521492295214923,1174.0,0.0,39.95240000000003,32.306000000000026,58.29800000000003,76.64,16.130559599999998,0.11614173228346455,0.11023622047244096,,,March,Spring
170,2021-03-01,Orange Loop,0.8547215496368039,353.0,0.0,39.95240000000003,32.306000000000026,58.29800000000003,76.64,16.130559599999998,0.11614173228346455,0.11023622047244096,,,March,Spring
171,2021-03-01,Red Loop,0.9045751633986928,692.0,0.0,39.95240000000003,32.306000000000026,58.29800000000003,76.64,16.130559599999998,0.11614173228346455,0.11023622047244096,,,March,Spring
172,2021-03-02,Blue Loop,0.6977777777777778,314.0,0.0,29.240000000000038,21.45200000000008,41.45,63.70833333333334,8.3048625,,,,,March,Spring
173,2021-03-02,Demand Response,1.5714285714285714,33.0,0.0,29.240000000000038,21.45200000000008,41.45,63.70833333333334,8.3048625,,,,,March,Spring
174,2021-03-02,Green Loop,1.0486443381180224,1315.0,5.0,29.240000000000038,21.45200000000008,41.45,63.70833333333334,8.3048625,,,,,March,Spring
175,2021-03-02,Orange Loop,0.9130434782608695,378.0,0.0,29.240000000000038,21.45200000000008,41.45,63.70833333333334,8.3048625,,,,,March,Spring
176,2021-03-02,Red Loop,0.7899484536082474,613.0,0.0,29.240000000000038,21.45200000000008,41.45,63.70833333333334,8.3048625,,,,,March,Spring
177,2021-03-03,Blue Loop,0.7385321100917431,322.0,0.0,41.528000000000034,32.791999999999994,57.70400000000005,56.66666666666666,9.066374583333337,,,,,March,Spring
178,2021-03-03,Demand Response,1.6875,54.0,0.0,41.528000000000034,32.791999999999994,57.70400000000005,56.66666666666666,9.066374583333337,,,,,March,Spring
179,2021-03-03,Green Loop,0.9487427466150871,981.0,0.0,41.528000000000034,32.791999999999994,57.70400000000005,56.66666666666666,9.066374583333337,,,,,March,Spring
180,2021-03-03,Orange Loop,0.8738738738738738,388.0,0.0,41.528000000000034,32.791999999999994,57.70400000000005,56.66666666666666,9.066374583333337,,,,,March,Spring
181,2021-03-03,Red Loop,0.9576379974326059,746.0,0.0,41.528000000000034,32.791999999999994,57.70400000000005,56.66666666666666,9.066374583333337,,,,,March,Spring
182,2021-03-04,Blue Loop,0.8262032085561497,309.0,0.0,39.04325000000005,29.786000000000072,50.468000000000096,66.95833333333333,9.28355,,,,,March,Spring
183,2021-03-04,Demand Response,1.4230769230769231,37.0,0.0,39.04325000000005,29.786000000000072,50.468000000000096,66.95833333333333,9.28355,,,,,March,Spring
184,2021-03-04,Green Loop,0.9212469237079574,1123.0,0.0,39.04325000000005,29.786000000000072,50.468000000000096,66.95833333333333,9.28355,,,,,March,Spring
185,2021-03-04,Orange Loop,0.8153526970954357,393.0,0.0,39.04325000000005,29.786000000000072,50.468000000000096,66.95833333333333,9.28355,,,,,March,Spring
186,2021-03-04,Red Loop,0.7847938144329897,609.0,0.0,39.04325000000005,29.786000000000072,50.468000000000096,66.95833333333333,9.28355,,,,,March,Spring
187,2021-03-05,Blue Loop,0.47291666666666665,227.0,0.0,32.28650000000005,22.046000000000053,45.33800000000005,63.95833333333334,6.6271125,,,,,March,Spring
188,2021-03-05,Demand Response,1.565217391304348,36.0,0.0,32.28650000000005,22.046000000000053,45.33800000000005,63.95833333333334,6.6271125,,,,,March,Spring
189,2021-03-05,Green Loop,1.0008230452674898,1216.0,0.0,32.28650000000005,22.046000000000053,45.33800000000005,63.95833333333334,6.6271125,,,,,March,Spring
190,2021-03-05,Orange Loop,0.6549865229110512,243.0,0.0,32.28650000000005,22.046000000000053,45.33800000000005,63.95833333333334,6.6271125,,,,,March,Spring
191,2021-03-05,Red Loop,0.648910411622276,268.0,0.0,32.28650000000005,22.046000000000053,45.33800000000005,63.95833333333334,6.6271125,,,,,March,Spring
192,2021-03-07,Sunday Green,1.0394736842105263,237.0,0.0,33.993500000000054,21.32600000000009,47.318000000000076,53.29166666666666,4.324866666666667,,,,,March,Spring
193,2021-03-07,Sunday Orange,0.9157303370786517,326.0,2.0,33.993500000000054,21.32600000000009,47.318000000000076,53.29166666666666,4.324866666666667,,,,,March,Spring
194,2021-03-08,Blue Loop,0.5473098330241187,295.0,0.0,45.710000000000036,33.35,65.01200000000007,44.79166666666666,9.25279125,,,,,March,Spring
195,2021-03-08,Demand Response,1.8571428571428572,52.0,0.0,45.710000000000036,33.35,65.01200000000007,44.79166666666666,9.25279125,,,,,March,Spring
196,2021-03-08,Green Loop,0.908284023668639,1228.0,0.0,45.710000000000036,33.35,65.01200000000007,44.79166666666666,9.25279125,,,,,March,Spring
197,2021-03-08,Orange Loop,0.8200514138817481,319.0,0.0,45.710000000000036,33.35,65.01200000000007,44.79166666666666,9.25279125,,,,,March,Spring
198,2021-03-08,Red Loop,0.6950067476383266,515.0,0.0,45.710000000000036,33.35,65.01200000000007,44.79166666666666,9.25279125,,,,,March,Spring
199,2021-03-09,Blue Loop,0.46551724137931033,216.0,0.0,54.34175000000005,44.02400000000002,65.28200000000001,46.83333333333334,7.816450833333334,,,,,March,Spring
200,2021-03-09,Demand Response,1.5769230769230769,41.0,0.0,54.34175000000005,44.02400000000002,65.28200000000001,46.83333333333334,7.816450833333334,,,,,March,Spring
201,2021-03-09,Green Loop,0.8322046651617758,1106.0,0.0,54.34175000000005,44.02400000000002,65.28200000000001,46.83333333333334,7.816450833333334,,,,,March,Spring
202,2021-03-09,Orange Loop,0.7868421052631579,299.0,0.0,54.34175000000005,44.02400000000002,65.28200000000001,46.83333333333334,7.816450833333334,,,,,March,Spring
203,2021-03-09,Red Loop,0.7342657342657343,525.0,0.0,54.34175000000005,44.02400000000002,65.28200000000001,46.83333333333334,7.816450833333334,,,,,March,Spring
204,2021-03-10,Blue Loop,0.4645669291338583,236.0,0.0,58.511750000000035,51.67400000000002,71.042,44.33333333333334,12.181397083333335,,,,,March,Spring
205,2021-03-10,Demand Response,1.457142857142857,51.0,0.0,58.511750000000035,51.67400000000002,71.042,44.33333333333334,12.181397083333335,,,,,March,Spring
206,2021-03-10,Green Loop,0.9180194805194806,1131.0,0.0,58.511750000000035,51.67400000000002,71.042,44.33333333333334,12.181397083333335,,,,,March,Spring
207,2021-03-10,Orange Loop,0.9575,383.0,0.0,58.511750000000035,51.67400000000002,71.042,44.33333333333334,12.181397083333335,,,,,March,Spring
208,2021-03-10,Red Loop,0.7344782034346103,556.0,0.0,58.511750000000035,51.67400000000002,71.042,44.33333333333334,12.181397083333335,,,,,March,Spring
209,2021-03-11,Blue Loop,0.5262054507337526,251.0,0.0,61.72175000000002,58.31600000000001,64.32800000000006,68.66666666666667,14.563802083333336,0.3641732283464567,0.3070866141732284,,,March,Spring
210,2021-03-11,Demand Response,1.4285714285714286,40.0,0.0,61.72175000000002,58.31600000000001,64.32800000000006,68.66666666666667,14.563802083333336,0.3641732283464567,0.3070866141732284,,,March,Spring
211,2021-03-11,Green Loop,0.7568165070007369,1027.0,0.0,61.72175000000002,58.31600000000001,64.32800000000006,68.66666666666667,14.563802083333336,0.3641732283464567,0.3070866141732284,,,March,Spring
212,2021-03-11,Orange Loop,0.675531914893617,254.0,0.0,61.72175000000002,58.31600000000001,64.32800000000006,68.66666666666667,14.563802083333336,0.3641732283464567,0.3070866141732284,,,March,Spring
213,2021-03-11,Red Loop,0.7398601398601399,529.0,0.0,61.72175000000002,58.31600000000001,64.32800000000006,68.66666666666667,14.563802083333336,0.3641732283464567,0.3070866141732284,,,March,Spring
214,2021-03-12,Blue Loop,0.34309623430962344,164.0,0.0,47.256500000000045,34.754000000000055,57.39800000000002,66.70833333333333,5.663338333333335,0.05511811023622048,,,,March,Spring
215,2021-03-12,Demand Response,1.619047619047619,34.0,0.0,47.256500000000045,34.754000000000055,57.39800000000002,66.70833333333333,5.663338333333335,0.05511811023622048,,,,March,Spring
216,2021-03-12,Green Loop,0.970137207425343,1202.0,0.0,47.256500000000045,34.754000000000055,57.39800000000002,66.70833333333333,5.663338333333335,0.05511811023622048,,,,March,Spring
217,2021-03-12,Orange Loop,0.5461741424802111,207.0,0.0,47.256500000000045,34.754000000000055,57.39800000000002,66.70833333333333,5.663338333333335,0.05511811023622048,,,,March,Spring
218,2021-03-12,Red Loop,0.6196808510638298,233.0,0.0,47.256500000000045,34.754000000000055,57.39800000000002,66.70833333333333,5.663338333333335,0.05511811023622048,,,,March,Spring
219,2021-03-14,Sunday Green,1.0745614035087718,245.0,0.0,43.49225000000005,33.67400000000001,55.95800000000001,50.66666666666666,4.3099533333333335,,,,,March,Spring
220,2021-03-14,Sunday Orange,1.047752808988764,373.0,0.0,43.49225000000005,33.67400000000001,55.95800000000001,50.66666666666666,4.3099533333333335,,,,,March,Spring
221,2021-03-15,Blue Loop,0.7723132969034608,424.0,0.0,35.069750000000035,29.858000000000004,50.3600000000001,56.54166666666666,18.721825833333334,0.2992125984251969,1.5,0.4803149606299213,,March,Spring
222,2021-03-15,Demand Response,1.5897435897435896,62.0,0.0,35.069750000000035,29.858000000000004,50.3600000000001,56.54166666666666,18.721825833333334,0.2992125984251969,1.5,0.4803149606299213,,March,Spring
223,2021-03-15,Green Loop,0.9942903752039152,1219.0,0.0,35.069750000000035,29.858000000000004,50.3600000000001,56.54166666666666,18.721825833333334,0.2992125984251969,1.5,0.4803149606299213,,March,Spring
224,2021-03-15,Orange Loop,1.0245098039215685,418.0,0.0,35.069750000000035,29.858000000000004,50.3600000000001,56.54166666666666,18.721825833333334,0.2992125984251969,1.5,0.4803149606299213,,March,Spring
225,2021-03-15,Red Loop,0.9283854166666666,713.0,0.0,35.069750000000035,29.858000000000004,50.3600000000001,56.54166666666666,18.721825833333334,0.2992125984251969,1.5,0.4803149606299213,,March,Spring
226,2021-03-16,Blue Loop,0.5462633451957295,307.0,0.0,38.472800000000035,32.0,49.51400000000004,88.36,5.5495496000000015,0.3740157480314961,0.5944881889763779,,,March,Spring
227,2021-03-16,Demand Response,1.3846153846153846,36.0,0.0,38.472800000000035,32.0,49.51400000000004,88.36,5.5495496000000015,0.3740157480314961,0.5944881889763779,,,March,Spring
228,2021-03-16,Green Loop,1.054160125588697,1343.0,0.0,38.472800000000035,32.0,49.51400000000004,88.36,5.5495496000000015,0.3740157480314961,0.5944881889763779,,,March,Spring
229,2021-03-16,Orange Loop,0.8263305322128851,295.0,0.0,38.472800000000035,32.0,49.51400000000004,88.36,5.5495496000000015,0.3740157480314961,0.5944881889763779,,,March,Spring
230,2021-03-16,Red Loop,0.7764550264550265,587.0,0.0,38.472800000000035,32.0,49.51400000000004,88.36,5.5495496000000015,0.3740157480314961,0.5944881889763779,,,March,Spring
231,2021-03-17,Blue Loop,0.5057692307692307,263.0,0.0,46.96025000000004,36.82400000000001,63.01400000000004,80.45833333333333,7.473444166666668,,,,,March,Spring
232,2021-03-17,Demand Response,1.6923076923076923,44.0,0.0,46.96025000000004,36.82400000000001,63.01400000000004,80.45833333333333,7.473444166666668,,,,,March,Spring
233,2021-03-17,Green Loop,0.9497568881685575,1172.0,17.0,46.96025000000004,36.82400000000001,63.01400000000004,80.45833333333333,7.473444166666668,,,,,March,Spring
234,2021-03-17,Orange Loop,1.1175166297117516,504.0,0.0,46.96025000000004,36.82400000000001,63.01400000000004,80.45833333333333,7.473444166666668,,,,,March,Spring
235,2021-03-17,Red Loop,0.8607095926412615,655.0,0.0,46.96025000000004,36.82400000000001,63.01400000000004,80.45833333333333,7.473444166666668,,,,,March,Spring
236,2021-03-18,Blue Loop,0.7359550561797753,393.0,0.0,45.41812903225809,35.54600000000005,58.08200000000002,89.29032258064518,16.308451612903227,0.44094488188976383,3.818897637795276,,,March,Spring
237,2021-03-18,Demand Response,1.64,41.0,0.0,45.41812903225809,35.54600000000005,58.08200000000002,89.29032258064518,16.308451612903227,0.44094488188976383,3.818897637795276,,,March,Spring
238,2021-03-18,Green Loop,0.8620689655172413,1150.0,0.0,45.41812903225809,35.54600000000005,58.08200000000002,89.29032258064518,16.308451612903227,0.44094488188976383,3.818897637795276,,,March,Spring
239,2021-03-18,Orange Loop,0.8644859813084113,370.0,0.0,45.41812903225809,35.54600000000005,58.08200000000002,89.29032258064518,16.308451612903227,0.44094488188976383,3.818897637795276,,,March,Spring
240,2021-03-18,Red Loop,0.8827404479578392,670.0,0.0,45.41812903225809,35.54600000000005,58.08200000000002,89.29032258064518,16.308451612903227,0.44094488188976383,3.818897637795276,,,March,Spring
241,2021-03-19,Blue Loop,0.49471458773784355,234.0,0.0,36.47375000000003,28.706000000000035,44.94199999999999,64.45833333333333,19.608237083333336,0.18503937007874016,0.11023622047244096,,,March,Spring
242,2021-03-19,Demand Response,1.55,31.0,0.0,36.47375000000003,28.706000000000035,44.94199999999999,64.45833333333333,19.608237083333336,0.18503937007874016,0.11023622047244096,,,March,Spring
243,2021-03-19,Green Loop,1.0480314960629922,1331.0,0.0,36.47375000000003,28.706000000000035,44.94199999999999,64.45833333333333,19.608237083333336,0.18503937007874016,0.11023622047244096,,,March,Spring
244,2021-03-19,Orange Loop,0.579088471849866,216.0,0.0,36.47375000000003,28.706000000000035,44.94199999999999,64.45833333333333,19.608237083333336,0.18503937007874016,0.11023622047244096,,,March,Spring
245,2021-03-19,Red Loop,0.7380952380952381,310.0,0.0,36.47375000000003,28.706000000000035,44.94199999999999,64.45833333333333,19.608237083333336,0.18503937007874016,0.11023622047244096,,,March,Spring
246,2021-03-21,Green Loop,2.0,2.0,0.0,47.42975000000003,33.278000000000056,64.68800000000005,47.04166666666666,5.470397083333333,,,,,March,Spring
247,2021-03-21,Sunday Green,0.9138755980861244,191.0,0.0,47.42975000000003,33.278000000000056,64.68800000000005,47.04166666666666,5.470397083333333,,,,,March,Spring
248,2021-03-21,Sunday Orange,0.9436619718309859,335.0,2.0,47.42975000000003,33.278000000000056,64.68800000000005,47.04166666666666,5.470397083333333,,,,,March,Spring
249,2021-03-22,Blue Loop,0.4839319470699433,256.0,0.0,54.887000000000036,43.77200000000003,66.52400000000002,44.95833333333334,7.024180000000002,,,,,March,Spring
250,2021-03-22,Demand Response,1.5862068965517242,46.0,0.0,54.887000000000036,43.77200000000003,66.52400000000002,44.95833333333334,7.024180000000002,,,,,March,Spring
251,2021-03-22,Green Loop,0.9310064935064936,1147.0,6.0,54.887000000000036,43.77200000000003,66.52400000000002,44.95833333333334,7.024180000000002,,,,,March,Spring
252,2021-03-22,Orange Loop,0.9295454545454546,409.0,0.0,54.887000000000036,43.77200000000003,66.52400000000002,44.95833333333334,7.024180000000002,,,,,March,Spring
253,2021-03-22,Red Loop,0.6575342465753424,480.0,0.0,54.887000000000036,43.77200000000003,66.52400000000002,44.95833333333334,7.024180000000002,,,,,March,Spring
254,2021-03-23,Blue Loop,0.19845857418111754,103.0,0.0,56.192750000000046,46.16600000000001,69.04400000000007,57.33333333333334,7.241355416666668,0.05118110236220472,,,,March,Spring
255,2021-03-23,Demand Response,1.5555555555555556,28.0,0.0,56.192750000000046,46.16600000000001,69.04400000000007,57.33333333333334,7.241355416666668,0.05118110236220472,,,,March,Spring
256,2021-03-23,Green Loop,0.8453267162944582,1022.0,9.0,56.192750000000046,46.16600000000001,69.04400000000007,57.33333333333334,7.241355416666668,0.05118110236220472,,,,March,Spring
257,2021-03-23,Orange Loop,0.98,441.0,0.0,56.192750000000046,46.16600000000001,69.04400000000007,57.33333333333334,7.241355416666668,0.05118110236220472,,,,March,Spring
258,2021-03-23,Red Loop,0.3858267716535433,245.0,0.0,56.192750000000046,46.16600000000001,69.04400000000007,57.33333333333334,7.241355416666668,0.05118110236220472,,,,March,Spring
259,2021-03-24,Blue Loop,0.5833333333333334,231.0,0.0,61.311500000000045,55.25600000000003,70.484,65.91666666666667,10.049722500000003,0.1062992125984252,,,,March,Spring
260,2021-03-24,Demand Response,1.6875,54.0,0.0,61.311500000000045,55.25600000000003,70.484,65.91666666666667,10.049722500000003,0.1062992125984252,,,,March,Spring
261,2021-03-24,Green Loop,0.8783333333333333,1054.0,0.0,61.311500000000045,55.25600000000003,70.484,65.91666666666667,10.049722500000003,0.1062992125984252,,,,March,Spring
262,2021-03-24,Orange Loop,0.8054054054054054,298.0,0.0,61.311500000000045,55.25600000000003,70.484,65.91666666666667,10.049722500000003,0.1062992125984252,,,,March,Spring
263,2021-03-24,Red Loop,0.6701986754966888,506.0,0.0,61.311500000000045,55.25600000000003,70.484,65.91666666666667,10.049722500000003,0.1062992125984252,,,,March,Spring
264,2021-03-25,Blue Loop,0.44798301486199577,211.0,0.0,52.97692307692314,40.38800000000005,68.46800000000009,78.73076923076924,5.687142307692309,0.11023622047244096,,,,March,Spring
265,2021-03-25,Demand Response,1.4761904761904763,31.0,0.0,52.97692307692314,40.38800000000005,68.46800000000009,78.73076923076924,5.687142307692309,0.11023622047244096,,,,March,Spring
266,2021-03-25,Green Loop,0.805668016194332,995.0,0.0,52.97692307692314,40.38800000000005,68.46800000000009,78.73076923076924,5.687142307692309,0.11023622047244096,,,,March,Spring
267,2021-03-25,Orange Loop,0.808252427184466,333.0,0.0,52.97692307692314,40.38800000000005,68.46800000000009,78.73076923076924,5.687142307692309,0.11023622047244096,,,,March,Spring
268,2021-03-25,Red Loop,0.7131882202304738,557.0,0.0,52.97692307692314,40.38800000000005,68.46800000000009,78.73076923076924,5.687142307692309,0.11023622047244096,,,,March,Spring
269,2021-03-26,Blue Loop,0.40189125295508277,170.0,0.0,50.68100000000005,43.39400000000008,61.430000000000035,87.08333333333331,13.33718041666667,0.2992125984251969,2.2047244094488185,,,March,Spring
270,2021-03-26,Demand Response,1.4285714285714286,30.0,0.0,50.68100000000005,43.39400000000008,61.430000000000035,87.08333333333331,13.33718041666667,0.2992125984251969,2.2047244094488185,,,March,Spring
271,2021-03-26,Green Loop,0.8861788617886179,1090.0,0.0,50.68100000000005,43.39400000000008,61.430000000000035,87.08333333333331,13.33718041666667,0.2992125984251969,2.2047244094488185,,,March,Spring
272,2021-03-26,Orange Loop,0.56951871657754,213.0,0.0,50.68100000000005,43.39400000000008,61.430000000000035,87.08333333333331,13.33718041666667,0.2992125984251969,2.2047244094488185,,,March,Spring
273,2021-03-26,Red Loop,0.7095890410958904,259.0,0.0,50.68100000000005,43.39400000000008,61.430000000000035,87.08333333333331,13.33718041666667,0.2992125984251969,2.2047244094488185,,,March,Spring
274,2021-03-28,Sunday Green,1.2577777777777779,283.0,0.0,49.65661538461544,40.17200000000004,69.08000000000004,78.42307692307692,14.066428076923074,0.09842519685039368,0.2992125984251969,,,March,Spring
275,2021-03-28,Sunday Orange,0.9183098591549296,326.0,0.0,49.65661538461544,40.17200000000004,69.08000000000004,78.42307692307692,14.066428076923074,0.09842519685039368,0.2992125984251969,,,March,Spring
276,2021-03-29,Blue Loop,0.5526802218114603,299.0,0.0,40.538750000000036,28.418000000000085,56.570000000000064,63.41666666666666,7.37837166666667,,,,,March,Spring
277,2021-03-29,Demand Response,1.3846153846153846,36.0,0.0,40.538750000000036,28.418000000000085,56.570000000000064,63.41666666666666,7.37837166666667,,,,,March,Spring
278,2021-03-29,Green Loop,0.8867313915857605,1096.0,0.0,40.538750000000036,28.418000000000085,56.570000000000064,63.41666666666666,7.37837166666667,,,,,March,Spring
279,2021-03-29,Orange Loop,0.9198218262806236,413.0,0.0,40.538750000000036,28.418000000000085,56.570000000000064,63.41666666666666,7.37837166666667,,,,,March,Spring
280,2021-03-29,Red Loop,0.7496671105193076,563.0,0.0,40.538750000000036,28.418000000000085,56.570000000000064,63.41666666666666,7.37837166666667,,,,,March,Spring
281,2021-03-30,Blue Loop,0.45972495088408644,234.0,0.0,55.66325000000004,45.536000000000065,73.058,44.20833333333334,13.266342083333335,,,,,March,Spring
282,2021-03-30,Demand Response,1.4375,23.0,0.0,55.66325000000004,45.536000000000065,73.058,44.20833333333334,13.266342083333335,,,,,March,Spring
283,2021-03-30,Green Loop,0.8822495606326889,1004.0,9.0,55.66325000000004,45.536000000000065,73.058,44.20833333333334,13.266342083333335,,,,,March,Spring
284,2021-03-30,Orange Loop,1.1415525114155252,500.0,0.0,55.66325000000004,45.536000000000065,73.058,44.20833333333334,13.266342083333335,,,,,March,Spring
285,2021-03-30,Red Loop,0.7946308724832215,592.0,0.0,55.66325000000004,45.536000000000065,73.058,44.20833333333334,13.266342083333335,,,,,March,Spring
286,2021-03-31,Blue Loop,0.5375939849624061,286.0,0.0,48.14375000000005,39.47000000000006,69.27800000000008,61.75,15.043825000000005,0.11023622047244096,0.25,,,March,Spring
287,2021-03-31,Demand Response,1.4827586206896552,43.0,0.0,48.14375000000005,39.47000000000006,69.27800000000008,61.75,15.043825000000005,0.11023622047244096,0.25,,,March,Spring
288,2021-03-31,Green Loop,0.9522653721682848,1177.0,0.0,48.14375000000005,39.47000000000006,69.27800000000008,61.75,15.043825000000005,0.11023622047244096,0.25,,,March,Spring
289,2021-03-31,Orange Loop,0.639344262295082,312.0,0.0,48.14375000000005,39.47000000000006,69.27800000000008,61.75,15.043825000000005,0.11023622047244096,0.25,,,March,Spring
290,2021-03-31,Red Loop,1.0342019543973942,635.0,0.0,48.14375000000005,39.47000000000006,69.27800000000008,61.75,15.043825000000005,0.11023622047244096,0.25,,,March,Spring
291,2021-04-01,Blue Loop,0.5843373493975904,291.0,0.0,32.974160000000026,29.012000000000054,40.94600000000005,66.96,13.926667199999995,,,,,April,Spring
292,2021-04-01,Demand Response,1.6666666666666667,35.0,0.0,32.974160000000026,29.012000000000054,40.94600000000005,66.96,13.926667199999995,,,,,April,Spring
293,2021-04-01,Green Loop,0.9076175040518638,1120.0,0.0,32.974160000000026,29.012000000000054,40.94600000000005,66.96,13.926667199999995,,,,,April,Spring
294,2021-04-01,Orange Loop,0.5816326530612245,285.0,0.0,32.974160000000026,29.012000000000054,40.94600000000005,66.96,13.926667199999995,,,,,April,Spring
295,2021-04-01,Red Loop,0.8165374677002584,632.0,0.0,32.974160000000026,29.012000000000054,40.94600000000005,66.96,13.926667199999995,,,,,April,Spring
296,2021-04-02,Blue Loop,0.3377777777777778,152.0,0.0,32.22050000000005,21.128000000000068,46.904000000000046,60.25,4.590510416666668,,,,,April,Spring
297,2021-04-02,Demand Response,1.5333333333333334,23.0,0.0,32.22050000000005,21.128000000000068,46.904000000000046,60.25,4.590510416666668,,,,,April,Spring
298,2021-04-02,Green Loop,0.7328990228013029,900.0,0.0,32.22050000000005,21.128000000000068,46.904000000000046,60.25,4.590510416666668,,,,,April,Spring
299,2021-04-02,Orange Loop,0.6085790884718498,227.0,0.0,32.22050000000005,21.128000000000068,46.904000000000046,60.25,4.590510416666668,,,,,April,Spring
300,2021-04-02,Red Loop,0.7864583333333334,302.0,0.0,32.22050000000005,21.128000000000068,46.904000000000046,60.25,4.590510416666668,,,,,April,Spring
301,2021-04-04,Sunday Green,0.7920353982300885,179.0,2.0,58.094000000000065,44.1680000000001,72.44600000000004,42.25,6.098621250000001,,,,,April,Spring
302,2021-04-04,Sunday Orange,0.7711864406779662,273.0,2.0,58.094000000000065,44.1680000000001,72.44600000000004,42.25,6.098621250000001,,,,,April,Spring
303,2021-04-05,Blue Loop,0.46296296296296297,250.0,0.0,62.557250000000046,51.314000000000036,77.21600000000002,48.91666666666666,7.113659999999999,,,,,April,Spring
304,2021-04-05,Demand Response,1.6666666666666667,50.0,0.0,62.557250000000046,51.314000000000036,77.21600000000002,48.91666666666666,7.113659999999999,,,,,April,Spring
305,2021-04-05,Green Loop,0.8417085427135679,1005.0,0.0,62.557250000000046,51.314000000000036,77.21600000000002,48.91666666666666,7.113659999999999,,,,,April,Spring
306,2021-04-05,Orange Loop,0.8886138613861386,359.0,0.0,62.557250000000046,51.314000000000036,77.21600000000002,48.91666666666666,7.113659999999999,,,,,April,Spring
307,2021-04-05,Red Loop,0.7236111111111111,521.0,0.0,62.557250000000046,51.314000000000036,77.21600000000002,48.91666666666666,7.113659999999999,,,,,April,Spring
308,2021-04-05,Sunday Orange,0.0,0.0,0.0,62.557250000000046,51.314000000000036,77.21600000000002,48.91666666666666,7.113659999999999,,,,,April,Spring
309,2021-04-06,Blue Loop,0.3622222222222222,163.0,0.0,65.60075000000006,54.8600000000001,78.31400000000005,52.20833333333334,7.119252500000003,,,,,April,Spring
310,2021-04-06,Demand Response,1.65,33.0,0.0,65.60075000000006,54.8600000000001,78.31400000000005,52.20833333333334,7.119252500000003,,,,,April,Spring
311,2021-04-06,Green Loop,0.9893267651888341,1205.0,10.0,65.60075000000006,54.8600000000001,78.31400000000005,52.20833333333334,7.119252500000003,,,,,April,Spring
